Event ID,Title,Organizer,Start (PT),Address,Description,URL,Fee
1369639973029,Summer Party with Homeschool Community 805 at Enegren Brewing,Homeschool Community 805,2025-07-13 13:00,"444 Zachary Street, ## 120, Moorpark, CA, 93021, US",Join us for a fun Summer Party with the Homeschool Community 805 at Enegren Brewing - let's celebrate together!,https://www.eventbrite.com/e/summer-party-with-homeschool-community-805-at-enegren-brewing-tickets-1369639973029,free
1395571093709,Ceramic Planter Making Workshop,Tansy,2025-07-13 13:00,"2120 West Magnolia Boulevard, Burbank, CA, 91506, US",Learn to craft your very own ceramic planter in the Tansy garden!,https://www.eventbrite.com/e/ceramic-planter-making-workshop-tickets-1395571093709,USD 65.00
1481842594089,Hollywood Writers Group | Sit and Write Together!,Katie Sabel,2025-07-13 13:00,"6725 Santa Monica Boulevard, Los Angeles, CA, 90038, US","Join us at the Hollywood Writers Group for a writing session! Talk about your projects, get feedback on ideas, and make new friends.",https://www.eventbrite.com/e/hollywood-writers-group-sit-and-write-together-tickets-1481842594089,free
1434990678749,Designed to Trust: An Intuition Mini-Retreat,"Mackenzie, Rosy & Elizabeth",2025-07-13 13:00,"Exact location to be shared with ticket purchase, El Cajon, CA, 92021, US","If you're tired of second-guessing, join us to reconnect with your inner voice through Human Design, embodiment, coaching and sound healing.",https://www.eventbrite.com/e/designed-to-trust-an-intuition-mini-retreat-tickets-1434990678749,USD 88.00
1450877867759,The House of the Art of Dreams Oxnard with Don Jose Ruiz,FemdUStry,2025-07-13 13:00,"1251 Gottfried Place, Oxnard, CA, 93030, US",Dive into the divine world of dreams with Don Jose Ruiz and explore the Toltec teachings in an healing experience like no other!,https://www.eventbrite.com/e/the-house-of-the-art-of-dreams-oxnard-with-don-jose-ruiz-tickets-1450877867759,USD 33.00
1448281622319,Books&Brews Flower Workshop,Books&Brews,2025-07-13 13:00,"4067 Adams Avenue, San Diego, CA, 92116, US",We’re teaming up with Bonita Florist for a Books & Brews hand bouquet workshop!,https://www.eventbrite.com/e/booksbrews-flower-workshop-tickets-1448281622319,USD 30.00
1417780723309,Moonlight Beach Concert: Lolo Paniolo & Kehulili O Kailani Dancers,City of Encinitas,2025-07-13 13:00,"Encinitas Boulevard, Encinitas, CA, 92024, US","Moonlight Beach is the place to be all summer, and twice a month in July and August with the City's Cultural Arts Division.",https://www.eventbrite.com/e/moonlight-beach-concert-lolo-paniolo-kehulili-o-kailani-dancers-tickets-1417780723309,free
1479244222289,GRL SND Presents: CONVERSE N GAB – Improving Mental Health Through Writing,GRL SND,2025-07-13 13:00,"6121 West Sunset Boulevard, Los Angeles, CA, 90028, US","A healing workshop on writing & mental health hosted by Diara Jaye. Reflect, connect, and create in a safe space.",https://www.eventbrite.com/e/grl-snd-presents-converse-n-gab-improving-mental-health-through-writing-tickets-1479244222289,Unknown
1325908511049,¡Jotería! - A Cultural Pride Event,Salvies Who Lunch,2025-07-13 13:00,"501 North Main Street, Los Angeles, CA, 90012, US",Celebrate Pride Month with Salvies Who Lunch and LA Plaza de Cultura y Artes! Join us for a vibrant day-long celebration of Latinx LGBTQ+,https://www.eventbrite.com/e/joteria-a-cultural-pride-event-tickets-1325908511049,free
1429194432019,Explore the Coast/Explora La Costa - Bilingual Educational Sail July 2025,Los Angeles Maritime Institute,2025-07-13 13:00,"West 6th Street & Harbor Boulevard, San Pedro, CA, 90731, US","Join us to Explore the Coast, our Bilingual, STEM-focused Educational and Exploration Sail for adults and children 10 or older.",https://www.eventbrite.com/e/explore-the-coastexplora-la-costa-bilingual-educational-sail-july-2025-registration-1429194432019,USD 10.00
1409256005649,New Story New Life,Ventura Center for Spiritual Living,2025-07-13 13:00,"101 South Laurel Street, Ventura, CA, US",Use hypnosis techniques to write your new and amazing story!,https://www.eventbrite.com/e/new-story-new-life-tickets-1409256005649,USD 50.00
1410894596719,IN TANDEM - Uniting Midwives and Doulas For a Better Tomorrow,Lexie Dolan,2025-07-13 14:00,"6007 Washington Boulevard, Culver City, CA, 90232, US",Hosted by Atoosa Benji (Licensed Midwife) & Lexie Dolan (Birth/PP Doula) for an afternoon of community and case review. CEU hours offered.,https://www.eventbrite.com/e/in-tandem-uniting-midwives-and-doulas-for-a-better-tomorrow-tickets-1410894596719,USD 40.00
1381119027189,Threshold,Electric Lodge,2025-07-13 14:00,"1416 Electric Avenue, Los Angeles, CA, 90291, US","The show weaves the intersection of physicality and psychology through Rupture, Threshold, and Drive—a poetic journey of fracture and force.",https://www.eventbrite.com/e/threshold-tickets-1381119027189,USD 15.00
1478606514889,Grand Opening Event with TJH and the Stephanie Younger Group,Thomas James Homes,2025-07-13 14:00,"7733 Henefer Avenue, Los Angeles, CA, 90045, US",You're invited to tour our thoughtfully designed property and experience the TJH brand firsthand. Meet our team on-site to learn more!,https://www.eventbrite.com/e/grand-opening-event-with-tjh-and-the-stephanie-younger-group-tickets-1478606514889,free
1375219952899,Southern California Talent Show: Premier Talent Workshop *Auditions*,Southern California Talent Show,2025-07-13 14:00,"100 Civic Center Drive, Lake Forest, CA, 92630, US","If you’re a performer, you know it! This is your opportunity to get out in front of people and get discovered!",https://www.eventbrite.com/e/southern-california-talent-show-premier-talent-workshop-auditions-tickets-1375219952899,free
1445363624509,Healers Vibe Market,Llamada VaL,2025-07-13 14:00,"1104 17th St # E, santa ana, CA, 92701, US",Where Good Vibes Meet Wellness,https://www.eventbrite.com/e/healers-vibe-market-tickets-1445363624509,free
1419999820689,Exploring Critical Media Literacy: Photography & Visual Literacy,The Wende Museum,2025-07-13 14:00,"10858 Culver Boulevard, Culver City, CA, 90230, US",This workshop explores photography and techniques of visual literacy in an age of AI.,https://www.eventbrite.com/e/exploring-critical-media-literacy-photography-visual-literacy-tickets-1419999820689,free
1224330799379,Bloom with Creativity: San Diego Flower Arranging event,IRL In Real Life,2025-07-13 14:00,"671 Turquoise Street, San Diego, CA, 92109, US",Unleash your inner florist at our Bloom & Create Flower Arranging event which is beginner friendly and the perfect way to spend your Sunday.,https://www.eventbrite.com/e/bloom-with-creativity-san-diego-flower-arranging-event-tickets-1224330799379,USD 75.00
1435104850239,Craft Café & Supply Swap with Peo Vee,Peo Vee,2025-07-13 14:30,"1221 Abbot Kinney Boulevard, Los Angeles, CA, 90291, US",Be a part of an upcycle community—we meet on second Sunday's at Circular Library for a monthly craft cafe and arts and crafts supply swap!,https://www.eventbrite.com/e/craft-cafe-supply-swap-with-peo-vee-tickets-1435104850239,free
1422978409729,Sound Bath Meditation,Find Your Power Wellness,2025-07-13 15:00,"1686 Greenfield Drive, El Cajon, CA, 92021, US",Get ready to immerse yourself in a soothing sound bath experience that will transport you to a state of pure relaxation and tranquility.,https://www.eventbrite.com/e/sound-bath-meditation-tickets-1422978409729,USD 30.00
1420007192739,Body Oil Workshop by Soy Latina,Plantiitas,2025-07-13 15:00,"2011 East 4th Street, Long Beach, CA, 90814, US",Blend your own luxurious body oil using nourishing botanical oils and clean fragrance oils-- the perfect accessory for summer!,https://www.eventbrite.com/e/body-oil-workshop-by-soy-latina-tickets-1420007192739,USD 30.00
1109833936179,KAP (Kundalini Activation Process) on the Hill with Irène & Jill,Serene Soul Irene,2025-07-13 15:00,"2525 Briarcrest Road, Beverly Hills, CA, 90210, US","KAP - a direct life force energy transmission that facilitates expansion of consciousness, personal growth and profound inner transformation",https://www.eventbrite.com/e/kap-kundalini-activation-process-on-the-hill-with-irene-jill-tickets-1109833936179,USD 55.00
1417705708939,Growing An Apothecary: The Basics of Medicinal Herb Gardening w/ Lauren S.,Ema's Herbs,2025-07-13 15:00,"695 East Main Street, Ventura, CA, 93001, US",This workshop is the perfect place to start exploring some of the basics you’ll need to grow your own medicinal herb garden.,https://www.eventbrite.com/e/growing-an-apothecary-the-basics-of-medicinal-herb-gardening-w-lauren-s-tickets-1417705708939,USD 30.00
1465648577349,Ms. Jodie’s Line Dancing BIRTHDAY Party,Ms. Jodie,2025-07-13 15:00,"11430 Chandler Boulevard, North Hollywood, CA, 91601, US",LET’S DO IT! Sip on cocktails and enjoy a lively afternoon of soul line dancing with friends. NEW LOCATION!!,https://www.eventbrite.com/e/ms-jodies-line-dancing-birthday-party-tickets-1465648577349,USD 20.00
1255185526699,Wine Camp: An Introduction to Wine ™ | Sun July 13,LearnAboutWine.com,2025-07-13 15:30,"530 Molino Street #214, Los Angeles, CA, 90013, US","The Internet's #1 Intro to Wine Class, endorsed by The Los Angeles Times, CBS News, Yelp, WHERE magazine and over 100,000 students !",https://www.eventbrite.com/e/wine-camp-an-introduction-to-wine-tm-sun-july-13-tickets-1255185526699,USD 99.00
1414307254069,Hands-On: Pasta Traditions from the North,Eataly Los Angeles,2025-07-13 16:00,"10250 Santa Monica Boulevard, Los Angeles, CA, 90067, US","It’s time to get your hands messy! In our hands-on format, our Scuola Chef will guide you through how to prepare pasta from the North.",https://www.eventbrite.com/e/hands-on-pasta-traditions-from-the-north-tickets-1414307254069,USD 105.00
1412884618929,Gorgeous Gnocchi Alla Vodka - Cooking Class by Classpop!™,Classpop!,2025-07-13 16:00,"2379 La Mirada Dr, Vista, CA, 92081, US","Fun, interactive cooking class at a local venue with a professional chef.Join Classpop! for “Gorgeous Gnocchi Alla Vodka” with Chef Ben and learn how to craft amazing food! No cooking experience necessary: feel free to sit back and watch or get hands-on. Each class, held in a local venue, provides an opportunity to learn new culinary skills in a friendly atmosphere. Drinks are available for purchase to complement your experience.Classpop! offers fun-filled, hands-on cooking classes in the relaxed setting of your favorite local venues. Professional chefs will guide you through making your favorite dishes while you get to bond with other food enthusiasts! Book your seats and grab a friend to join in on the fun!For additional information and dates visit Gorgeous Gnocchi Alla Vodka",https://www.eventbrite.com/e/gorgeous-gnocchi-alla-vodka-cooking-class-by-classpoptm-tickets-1412884618929,USD 59.99
1391846904559,Hormone Health Workshop 2: Are your emotions holding weight?,"Tiffany Lyons, MBA, CNP",2025-07-13 16:00,Online,"Come join us for Hormone Harmony: Women's Circle, deep dive into your body's intuition and your hormonal cycle as a source of power.",https://www.eventbrite.com/e/hormone-health-workshop-2-are-your-emotions-holding-weight-tickets-1391846904559,USD 30.00
1416227718229,Writers Workshop: Character Development,So Say We All,2025-07-13 16:00,"3176 Thorn Street, San Diego, CA, 92104, US",So Say We All’s July writers workshop crash course dives into how to develop characters too big for the page to contain.,https://www.eventbrite.com/e/writers-workshop-character-development-tickets-1416227718229,USD 40.00
1425638024709,Does Truth Even Matter Anymore? (Free Event),Meaningful Conversations Los Angeles,2025-07-13 16:00,"11510 Washington Boulevard, Los Angeles, CA, 90066, US",Get a ticket to let us know you are coming!,https://www.eventbrite.com/e/does-truth-even-matter-anymore-free-event-tickets-1425638024709,free
1471591111629,"Summer Bash Market  with vendors, music and so much more",Unknown organizer,2025-07-13 16:00,"10303 Arlington Avenue, Riverside, CA, 92505, US","Get ready for a fun-filled day at the Summer Bash Market - shop from amazing vendors, groove to live music, and enjoy the summer vibes!",https://www.eventbrite.com/e/summer-bash-market-with-vendors-music-and-so-much-more-tickets-1471591111629,free
1475393685229,Planet Venus Meditation Presents Sundays Community Planets,Planet Venus Meditation,2025-07-13 16:00,Online,"Join us for Community Planets, a free live and virtual meditation gathering where peace, purpose, and presence come together.",https://www.eventbrite.com/e/planet-venus-meditation-presents-sundays-community-planets-tickets-1475393685229,Unknown
1424772796789,Strawberry Shortcake Fest,Luna Events,2025-07-13 16:00,"21900 Centurion Way, Santa Clarita, CA, 91350, US",Join us for a sweet and delicious celebration of all things strawberry shortcake at our upcoming fest!,https://www.eventbrite.com/e/strawberry-shortcake-fest-tickets-1424772796789,free
1409654999049,Hesperia Night Vibes Market,Anthony Reign,2025-07-13 16:00,"16682 Yucca Street, Hesperia, CA, 92345, US","Get ready to shop and eat 'til you drop under the stars at the Hesperia Night Vibes Market, with local vendors and amazing food trucks!",https://www.eventbrite.com/e/hesperia-night-vibes-market-tickets-1409654999049,free
1439972750259,Pacific Wrestling Alliance presents Summer Star Wars,Michael Parks,2025-07-13 16:00,"12551 East Carson Street, Hawaiian Gardens, CA, 90716, US","Join us for an afternoon of exciting, hard hitting professional wrestling !!. 6 matches including the Mini’s and Heavyweight title defense.",https://www.eventbrite.com/e/pacific-wrestling-alliance-presents-summer-star-wars-tickets-1439972750259,USD 15.00
1442747820569,Sunset Sips Market,Best Vibe Market,2025-07-13 16:00,"550 South Glendora Avenue, West Covina, CA, 91790, US","Join us at Sunset Sips Market for a chill evening of local vendors, music, and good vibes!",https://www.eventbrite.com/e/sunset-sips-market-tickets-1442747820569,free
1442756406249,Aromatherapy Sound Bath (El Cajon Studio),Find Your Power Wellness,2025-07-13 16:30,"1686 Greenfield Drive, El Cajon, CA, 92021, US",Come relax and unwind with our soothing aromatherapy sound bath!,https://www.eventbrite.com/e/aromatherapy-sound-bath-el-cajon-studio-tickets-1442756406249,USD 30.00
1299905806259,Los Angeles CA | Lace Closure / Lace Frontal Sew-In /Wig Install  Class,Weave Genius Academy,2025-07-13 16:30,"6151 West Century Boulevard, Los Angeles, CA, 90045, US",Los Angeles CA | Flawless Lace Closure Sew-in Install Class / Lace Frontal Sew-In Install Class / Wig Install Class,https://www.eventbrite.com/e/los-angeles-ca-lace-closure-lace-frontal-sew-in-wig-install-class-tickets-1299905806259,USD 500.00
1428522883399,IN COMPANY COMEDY @ Pour Decisions (Studio City),Unknown organizer,2025-07-13 16:30,"11262 Ventura Boulevard, Los Angeles, CA, 91604, US",IN COMPANY is a free comedy show featuring up-and-coming stand up comics.,https://www.eventbrite.com/e/in-company-comedy-pour-decisions-studio-city-tickets-1428522883399,free
1335453680909,Los Angeles CA | Flawless Lace Closure or Frontal Sew-in Install Class,Weave Genius Academy,2025-07-13 16:30,"988 Bella Verde Drive, Montebello, CA, 90640, US","Learn how to flawlessly install lace closures and frontals in Los Angeles, CA - hands-on class for perfect hair every time!",https://www.eventbrite.com/e/los-angeles-ca-flawless-lace-closure-or-frontal-sew-in-install-class-tickets-1335453680909,USD 500.00
